"Id","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"1000759508","Lagerstroemia indica","Crapemyrtle","3.1899999618530273e+001","2","67554","1.7500000000000000e+000","2","67554","1.7000000000000000e+001","2","315055","3"
"1004127417","Pyrus calleryana","Callery Pear","4.5000000000000000e+001","2","281877","1.0000000000000000e+001","2","128437","5.1500000000000000e+001","2","272990","7"
"1007161843","Prunus nigra","Canadian Plum","0.0000000000000000e+000","0",NULL,"7.4166665077209473e+000","2","302691","2.3000000000000000e+001","2","302691","1"
"1016720991","Crataagus spp.","Hawthorn","1.7600000381469727e+001","2","252141","2.0000000000000000e+000","2","252141","0.0000000000000000e+000","0",NULL,"1"
"1020550105","Acer davidii","Father David's Maple","5.8700000762939453e+001","2","243241","5.9000000953674316e+000","2","243241","2.9500000000000000e+001","2","163348","2"
"1024023579","Morus rubra var. rubra","Red Mulberry","6.9000000000000000e+001","2","297813","7.6666665077209473e+000","2","196736","4.2000000000000000e+001","2","224359","7"
"1024682701","Fraxinus latifolia","Oregon Ash","9.1699996948242187e+001","2","296857","6.8200001716613770e+000","2","296857","0.0000000000000000e+000","0",NULL,"2"
"1025158205","Juniperus virginiana var. virginiana","Eastern Redcedar","1.0930000305175781e+002","2","314554","1.3125000000000000e+001","2","313164","4.6299999237060547e+001","2","313164","96"
"102684758","Acer negundo var. negundo","Boxelder","1.0180000305175781e+002","2","297660","1.2833333015441895e+001","2","313208","1.1000000000000000e+002","2","312049","39"
"1028177810","Quercus macrocarpa var. macrocarpa","Bur Oak","1.3269999694824219e+002","2","171794","2.3741666793823242e+001","2","313061","1.4100000000000000e+002","2","255950","141"
"1029377630","Carya carolinae-septentrionalis","Southern Shagbark Hickory","1.1440000152587891e+002","2","40816","9.1999998092651367e+000","2","255923","6.6000000000000000e+001","2","255923","9"
"1031908306","Ostrya virginiana","Hophornbeam","8.1900001525878906e+001","2","230177","7.9833335876464844e+000","2","250157","0.0000000000000000e+000","0",NULL,"89"
"1035416021","Sabal palmetto","Cabbage Palmetto","4.4900001525878906e+001","2","67559","3.5333335399627686e+000","2","67559","0.0000000000000000e+000","0",NULL,"1"
"1037434906","Fraxinus pennsylvanica","Green Ash","1.4669999694824219e+002","2","228840","1.7299999237060547e+001","2","313072","1.0250000000000000e+002","2","313072","208"
"103876374","Populus deltoides ssp. wislizeni","Rio Grande Cottonwood","9.0000000000000000e+001","2","242527","2.4166666030883789e+001","2","242527","0.0000000000000000e+000","0",NULL,"2"
"1043313281","Pinus parviflora","Japanese White Pine","7.4000000000000000e+001","2","225117","7.5833334922790527e+000","2","225117","0.0000000000000000e+000","0",NULL,"3"
"1044579856","Quercus georgiana","Georgia Oak","4.5700000762939453e+001","2","249366","3.5000000000000000e+000","2","249367","0.0000000000000000e+000","0",NULL,"4"
"1045068406","Catalpa speciosa","Northern Catalpa","8.9599998474121094e+001","2","281860","1.5250000000000000e+001","2","313145","5.1000000000000000e+001","2","315261","20"
"1046743713","Nyssa sylvatica","Blackgum","1.3100000000000000e+002","2","313078","1.5750000000000000e+001","2","313078","1.0700000000000000e+002","2","255968","286"
"104712439","Salix gooddingii","Goodding's Willow","4.2000000000000000e+001","2","239500","2.6416666507720947e+000","2","239500","0.0000000000000000e+000","0",NULL,"1"
"1049316308","Euonymus bungeanus","Winterberry Euonymus","6.0799999237060547e+001","2","281836","7.4499998092651367e+000","2","281836","0.0000000000000000e+000","0",NULL,"1"
"1049347547","Quercus imbricaria","Shingle Oak","1.0500000000000000e+002","2","282284","1.5659999847412109e+001","2","315471","1.0800000000000000e+002","2","171808","47"
"1050618422","Parrotia persica","Persian Ironwood","5.1799999237060547e+001","2","281885","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"2"
"1051469549","Carpinus turczaninowii","Korean Hornbeam","3.7799999237060547e+001","2","281887","3.8599998950958252e+000","2","281887","0.0000000000000000e+000","0",NULL,"1"
"1051477658","Gleditsia triacanthos","Honeylocust","1.4100000000000000e+002","2","321810","1.7850000381469727e+001","2","186282","9.4000000000000000e+001","2","313127","82"
"1060167047","Viburnum costariccanum","Viburnum","3.2599998474121094e+001","2","234123","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1066272849","Syringa reticulata","Japanese Tree Lilac","3.6099998474121094e+001","2","2307","9.1666669845581055e+000","2","2307","3.9000000000000000e+001","2","2307","5"
"1068891486","Pinus tecote","Aztec Pine","6.3200000762939453e+001","2","285515","4.7500000000000000e+000","2","285515","0.0000000000000000e+000","0",NULL,"1"
"1069466906","Quercus stellata","Post Oak","1.1769999694824219e+002","2","322753","1.6000000000000000e+001","2","171574","1.0100000000000000e+002","2","313117","118"
"1070883503","Quercus x discreta","Hybrid Oak","1.4230000305175781e+002","2","297351","1.0199999809265137e+001","2","297351","0.0000000000000000e+000","0",NULL,"1"
"1074762596","Castanea pumila var. pumila","Chinkapin","2.8799999237060547e+001","2","313262","3.6000001430511475e+000","2","313262","3.2500000000000000e+001","2","313262","1"
"1076447330","Picea abies","Norway Spruce","1.6469999694824219e+002","2","283478","1.4500000000000000e+001","2","283479","6.7500000000000000e+001","2","313138","198"
"1079422003","Acer negundo","Boxelder","1.0130000305175781e+002","2","228974","1.3333333015441895e+001","2","15949","0.0000000000000000e+000","0",NULL,"45"
"1079743439","Amelanchier laevis","Allegheny Serviceberry","1.0490000152587891e+002","2","229345","5.8333334922790527e+000","2","313108","5.9000000000000000e+001","2","292507","9"
"1089401033","Quercus x fernowii","Fernow's Oak","8.6300003051757812e+001","2","298138","1.2100000381469727e+001","2","298138","0.0000000000000000e+000","0",NULL,"2"
"1091176613","Juglans cinerea","Butternut","1.1919999694824219e+002","2","320597","1.6666666030883789e+001","2","255888","8.7000000000000000e+001","2","255888","104"
"1091684717","Hesperocyparis arizonica","Arizona Cypress","8.1599998474121094e+001","2","274859","1.0416666984558105e+001","2","142562","1.0000000000000000e+001","2","142269","17"
"1100539379","Cornus racemosa","Gray Dogwood","1.6299999237060547e+001","2","199219","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"3"
"1102083583","Catalpa spp.","Catalpa","1.0880000305175781e+002","2","147790","1.1333333015441895e+001","2","243398","0.0000000000000000e+000","0",NULL,"10"
"1103198338","Corylus cornuta","Beaked Hazelnut","0.0000000000000000e+000","0",NULL,"2.3333333432674408e-001","2","233464","0.0000000000000000e+000","0",NULL,"1"
"1103296412","Malus pumila","Paradise Apple","4.9299999237060547e+001","2","243397","1.0416666984558105e+001","2","312067","4.8000000000000000e+001","2","312067","10"
"1106379227","Magnolia fraseri","Mountain Magnolia","1.2150000000000000e+002","2","229659","7.8333334922790527e+000","2","229500","5.2000000000000000e+001","2","166978","30"
"1107477123","Prunus alabamensis","Alabama Cherry","5.5099998474121094e+001","2","243225","3.0833332538604736e+000","2","243224","0.0000000000000000e+000","0",NULL,"5"
"1108066086","Pinus wallichiana","Bhutan Pine","1.1030000305175781e+002","2","226037","9.5833330154418945e+000","2","258134","0.0000000000000000e+000","0",NULL,"3"
"1108486047","Alnus viridis ssp. sinuata","Sitka Alder","2.6399999618530273e+001","2","75032","1.9333333969116211e+000","2","75032","0.0000000000000000e+000","0",NULL,"1"
"1110464236","Acer rubrum","Red Maple","1.4300000000000000e+002","2","204870","2.1833333969116211e+001","2","229958","6.0000000000000000e+001","2","312107","351"
"1111044898","Symplocos tinctoria","Common Sweetleaf","5.6900001525878906e+001","2","251060","3.0000000000000000e+000","2","142270","3.6000000000000000e+001","2","142270","11"
"1111178346","Quercus sinuata","Bastard Oak","1.0240000152587891e+002","2","234571","8.1666669845581055e+000","2","234572","6.5000000000000000e+001","2","234572","3"
"1111330126","Corylus spp.","Hazelnut","0.0000000000000000e+000","0",NULL,"1.2500000000000000e+000","2","243580","0.0000000000000000e+000","0",NULL,"1"
"1118233980","Sorbus latifolia","Service Tree Of Fontainebleau","7.0599998474121094e+001","2","189039","7.1700000762939453e+000","2","189020","0.0000000000000000e+000","0",NULL,"2"
"1119502022","Taxus spp.","Yew","5.5500000000000000e+001","2","253887","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1119557446","Betula alleghaniensis var. alleghaniensis","Yellow Birch","1.0008333587646484e+002","2","214304","1.2699999809265137e+001","2","213667","0.0000000000000000e+000","0",NULL,"9"
"1120207921","Ulmus procera","English Elm","1.1166666412353516e+002","2","263295","1.9583333969116211e+001","2","255986","9.0000000000000000e+001","2","263295","9"
"112303271","Betula pendula","European White Birch","1.1550000000000000e+002","2","283488","9.8333330154418945e+000","2","283490","4.4500000000000000e+001","2","315013","7"
"1126018214","Carya texana","Black Hickory","9.7099998474121094e+001","2","226044","6.4099998474121094e+000","2","226044","0.0000000000000000e+000","0",NULL,"1"
"1128765723","Acer pensylvanicum","Striped Maple","6.2299999237060547e+001","2","221376","3.2416667938232422e+000","2","227260","2.4000000000000000e+001","2","219414","35"
"1131165235","Planera aquatica","Planertree","5.8400001525878906e+001","2","236764","8.5000000000000000e+000","2","236764","4.1000000000000000e+001","2","236764","3"
"1139755764","Chamaecyparis obtusa","Hinoki False Cypress","8.4599998474121094e+001","2","226067","8.3333330154418945e+000","2","224404","3.6000000000000000e+001","2","299714","3"
"1146189924","Aesculus x worlitzensis","Dupont's Buckeye","7.7000000000000000e+001","2","75451","1.1666666984558105e+001","2","75451","0.0000000000000000e+000","0",NULL,"1"
"1149719792","Pinus rigida","Pitch Pine","1.4639999389648437e+002","2","249655","1.0500000000000000e+001","2","313101","5.1500000000000000e+001","2","313102","150"
"1151178935","Tilia ×europaea","Common Linden","1.0650000000000000e+002","2","281835","7.1199998855590820e+000","2","281835","0.0000000000000000e+000","0",NULL,"3"
"1158374073","Prosopis laevigata","Smooth Mesquite","1.8500000000000000e+001","2","286956","1.6333333253860474e+000","2","286956","0.0000000000000000e+000","0",NULL,"1"
"1159049065","Pinus pseudostrobus","False White Pine","1.2119999694824219e+002","2","285513","9.5833330154418945e+000","2","285516","0.0000000000000000e+000","0",NULL,"5"
"1161385249","Acer divergens","Divergent Maple","3.1000000000000000e+001","2","226107","1.6000000238418579e+000","2","226107","0.0000000000000000e+000","0",NULL,"1"
"1163057934","Acer leucoderme","Chalk Maple","6.2400001525878906e+001","2","142272","5.2000002861022949e+000","2","142272","5.0799999237060547e+001","2","243213","6"
"1169397419","Juniperus deppeana","Alligator Juniper","6.1700000762939453e+001","2","130983","1.2166666984558105e+001","2","130983","0.0000000000000000e+000","0",NULL,"15"
"1170581192","Prosopis velutina","Velvet Mesquite","3.1500000000000000e+001","2","98288","4.5833334922790527e+000","2","159301","0.0000000000000000e+000","0",NULL,"4"
"1173866880","Acer nigrum","Black Maple","1.2619000244140625e+002","2","221847","1.3583333015441895e+001","2","313062","8.4000000000000000e+001","2","313062","36"
"1180524933","Platanus x hispanica","London Planetree","1.4680000305175781e+002","2","216272","1.3333333015441895e+001","2","280518","6.5500000000000000e+001","2","314977","17"
"1186965552","Rhus typhina","Staghorn Sumac","4.1599998474121094e+001","2","220871","2.9166667461395264e+000","2","312135","3.1000000000000000e+001","2","312135","18"
"1191614535","Acer tegmentosum","Manchurian Striped Maple","3.9599998474121094e+001","2","222950","2.4083333015441895e+000","2","222950","0.0000000000000000e+000","0",NULL,"2"
"1192200224","Populus × acuminata","Lanceleaf Cottonwood","8.0000000000000000e+001","2","163890","1.1000000000000000e+001","2","163890","0.0000000000000000e+000","0",NULL,"1"
"1197204031","Populus heterophylla","Swamp Cottonwood","1.1759999847412109e+002","2","252705","8.9166669845581055e+000","2","238592","0.0000000000000000e+000","0",NULL,"6"
"1202689709","Terminalia oblonga","Guayabo","9.2500000000000000e+001","2","213101","6.6666665077209473e+000","2","213140","0.0000000000000000e+000","0",NULL,"2"
"1203121500","Quercus garryana var. garryana","Oregon White Oak","6.5599998474121094e+001","2","296855","8.4300003051757812e+000","2","296855","0.0000000000000000e+000","0",NULL,"3"
"120331065","Picea torano","Tiger-Tail Spruce","8.8800003051757813e+001","2","153347","8.5000000000000000e+000","2","140160","5.0000000000000000e+001","2","153347","4"
"1203534740","Quercus spp.","Oak","1.3650000000000000e+002","2","251106","1.5833333015441895e+001","2","243216","1.0880000305175781e+002","2","251106","47"
"1203552028","Picea alcoquiana","Alcock Spruce","1.0380000305175781e+002","2","282343","7.7500000000000000e+000","2","282343","0.0000000000000000e+000","0",NULL,"1"
"1206302983","Kalopanax septemlobus","Castor Aralia","6.5000000000000000e+001","2","133819","1.3900000572204590e+001","2","133819","9.3000000000000000e+001","2","133819","2"
"1210636208","Pseudobombax septenatum","Barrigan","8.4699996948242188e+001","2","243475","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"2"
"1211704231","Quercus pagoda","Cherrybark Oak","1.6019999694824219e+002","2","238601","2.5333333969116211e+001","2","170988","1.4650000000000000e+002","2","242646","118"
"1212898755","Taxodium ascendens","Pond Cypress","9.9300003051757813e+001","2","2425","1.1000000000000000e+001","2","2424","5.5500000000000000e+001","2","253892","10"
"1214380790","Ulmus crassifolia","Cedar Elm","1.1819999694824219e+002","2","321890","1.3619999885559082e+001","2","321818","0.0000000000000000e+000","0",NULL,"10"
"1219681219","Tilia platyphyllos","Largeleaf Linden","7.1300003051757813e+001","2","281874","5.5000000000000000e+000","2","286431","0.0000000000000000e+000","0",NULL,"3"
"1223163095","Acer griseum","Paperbark Maple","6.3799999237060547e+001","2","281844","4.5000000000000000e+000","2","282389","3.0600000381469727e+001","2","315044","5"
"1228388268","Magnolia acuminata","Cucumber-Tree","1.4730000305175781e+002","2","227021","2.4500000000000000e+001","2","10103","8.7800003051757813e+001","2","313251","303"
"1230090751","Cedrus libani","Cedar Of Lebanon","8.0099998474121094e+001","2","224536","1.5583333015441895e+001","2","224535","0.0000000000000000e+000","0",NULL,"5"
"1231983055","Malus angustifolia","Southern Crab Apple","5.4299999237060547e+001","2","235181","1.7500000000000000e+000","2","235181","0.0000000000000000e+000","0",NULL,"1"
"123664577","Pinus virginiana","Virginia Pine","1.2640000152587891e+002","2","320619","8.9833335876464844e+000","2","76407","6.1000000000000000e+001","2","39539","114"
"1238292332","Quercus hemisphaerica","Darlington Oak","0.0000000000000000e+000","0",NULL,"1.5416666984558105e+001","2","249648","0.0000000000000000e+000","0",NULL,"1"
"1240920477","Aesculus parviflora","Bottlebrush Buckeye","2.0500000000000000e+001","2","281855","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1242177984","Hamamelis vernalis","Ozark Witchhazel","2.7899999618530273e+001","2","135641","1.2500000000000000e+000","2","135641","0.0000000000000000e+000","0",NULL,"1"
"124313283","Pinus ponderosa var. scopulorum","Rocky Mountain Ponderosa Pine","1.6230000305175781e+002","2","93946","1.0210000038146973e+001","2","93950","0.0000000000000000e+000","0",NULL,"4"
"1244268750","Quercus acutissima","Sawtooth Oak","9.0099998474121094e+001","2","243240","1.0000000000000000e+001","2","243240","6.5800003051757812e+001","2","196161","7"
"1244552502","Juglans sieboldiana","Japanese Walnut","4.4900001525878906e+001","2","226084","4.7600002288818359e+000","2","226084","0.0000000000000000e+000","0",NULL,"1"
"1245729586","Halesia tetraptera var. monticola","Mountain Silverbell","1.2600000000000000e+002","2","204866","1.0216666221618652e+001","2","227264","0.0000000000000000e+000","0",NULL,"20"
"1247031038","Juglans regia","English Walnut","7.6000000000000000e+001","2","313193","1.2900000572204590e+001","2","313193","6.8500000000000000e+001","2","313193","5"
"1247033960","Crataegus douglasii","Black Hawthorn","3.2299999237060547e+001","2","196069","1.7000000476837158e+000","2","196069","0.0000000000000000e+000","0",NULL,"1"
"1257575400","Chrysolepis chrysophylla","Giant Chinquapin","1.4260000610351562e+002","2","269082","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1260170270","Cornus alternifolia","Alternateleaf Dogwood","2.9799999237060547e+001","2","227730","1.6666666269302368e+000","2","227730","0.0000000000000000e+000","0",NULL,"3"
"1260420807","M. acuminata var. subcordata x m. x soulangeana ‘alexandrina’","Yellow Lantern Magnolia","3.9099998474121094e+001","2","282337","2.4800000190734863e+000","2","282337","0.0000000000000000e+000","0",NULL,"1"
"1271830754","Styrax obassia","Fragrant Snow Bell","4.5000000000000000e+001","2","281838","1.9500000476837158e+000","2","281838","0.0000000000000000e+000","0",NULL,"1"
"1273416230","Cercis canadensis","Eastern Redbud","6.6199996948242187e+001","2","238171","3.7999999523162842e+000","2","9997","0.0000000000000000e+000","0",NULL,"18"
"1274604647","Cornus kousa","Kousa Dogwood","2.8299999237060547e+001","2","226111","2.8399999141693115e+000","2","226111","0.0000000000000000e+000","0",NULL,"2"
"1275285971","Manilkara zapota","Sapodilla","6.9099998474121094e+001","2","213084","1.2091667175292969e+001","2","213084","0.0000000000000000e+000","0",NULL,"2"
"1277561186","Salix discolor","Pussy Willow","3.3099998474121094e+001","2","233049","1.3000000715255737e+000","2","233049","0.0000000000000000e+000","0",NULL,"2"
"1280974761","Malus domestica","Common Apple","4.3200000762939453e+001","2","220849","4.9166665077209473e+000","2","220849","0.0000000000000000e+000","0",NULL,"1"
"1290480125","Cryptomeria japonica","Japanese Cedar","8.8300003051757813e+001","2","189014","7.4800000190734863e+000","2","189014","1.9000000000000000e+001","2","315030","6"
"1295639008","Ulmus glabra","Wych Elm","1.2600000000000000e+002","2","283476","1.4416666984558105e+001","2","283477","3.8500000000000000e+001","2","233415","3"
"1297593385","Fraxinus ornus","Flowering Ash","2.1500000000000000e+001","2","222953","1.3083332777023315e+000","2","222953","0.0000000000000000e+000","0",NULL,"1"
"1298928949","Abies balsamea","Balsam Fir","1.0390000152587891e+002","2","263831","8.0000000000000000e+000","2","212109","4.3000000000000000e+001","2","233385","25"
"1298955289","Salix ×sepulcralis","Weeping Willow","7.5599998474121094e+001","2","221050","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1299031847","Pinus palustris","Longleaf Pine","1.0469999694824219e+002","2","2423","8.4166669845581055e+000","2","233704","5.1000000000000000e+001","2","253888","20"
"1303617597","Sapindus saponaria","Wingleaf Soapberry","5.2099998474121094e+001","2","243217","2.6666667461395264e+000","2","243217","0.0000000000000000e+000","0",NULL,"1"
"1307955056","Pinus edulis","Twoneedle Pinyon","5.0000000000000000e+001","2","320668","8.5083332061767578e+000","2","130980","6.2000000000000000e+001","2","130980","17"
"1308730149","Pinus halepensis","Aleppo Pine","8.3599998474121094e+001","2","274938","9.6583337783813477e+000","2","274938","0.0000000000000000e+000","0",NULL,"2"
"1310960552","Cornus mas","Cornelian Cherry","2.6000000000000000e+001","2","315292","2.5833332538604736e+000","2","315292","2.4000000000000000e+001","2","315292","1"
"1312860352","Abies pinsapo","Spanish Fir","7.1699996948242188e+001","2","224552","1.0500000000000000e+001","2","224552","0.0000000000000000e+000","0",NULL,"3"
"1313387738","Abies lasiocarpa var. latifolia","Subalpine Fir","8.0400001525878906e+001","2","296889","4.5000000000000000e+000","2","296889","0.0000000000000000e+000","0",NULL,"1"
"1325706243","Juniperus rigidia","Temple Juniper","4.0799999237060547e+001","2","243238","3.3999998569488525e+000","2","243238","0.0000000000000000e+000","0",NULL,"1"
"1327846172","Pinus pungens","Table Mountain Pine","9.8300003051757813e+001","2","237793","6.1749997138977051e+000","2","313123","4.2000000000000000e+001","2","222944","19"
"1330225901","Firmiana simplex","Chinese Parasoltree","3.0000000000000000e+001","2","253886","1.5833333730697632e+000","2","253886","0.0000000000000000e+000","0",NULL,"1"
"1332191159","Eucalypyus cinera","Argyle Apple","0.0000000000000000e+000","0",NULL,"7.1666665077209473e+000","2","252606","0.0000000000000000e+000","0",NULL,"1"
"1334075300","Stewartia pseudocamellia","Japanese Stewartia","2.5500000000000000e+001","2","281849","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1335858242","Hamamelis virginiana","American Witchhazel","4.4700000762939453e+001","2","136717","2.2000000476837158e+000","2","225120","2.0500000000000000e+001","2","146745","27"
"1339034155","Alnus serrulata","Hazel Alder","4.3500000000000000e+001","2","252637","1.4166666269302368e+000","2","313219","0.0000000000000000e+000","0",NULL,"5"
"1342389704","Cercocarpus ledifolius","Curl-Leaf Mountain Mahogany","2.4100000381469727e+001","2","196077","1.2000000000000000e+001","2","268822","3.6000000000000000e+001","2","268822","10"
"1345332006","Maclura pomifera","Osage Orange","8.7500000000000000e+001","2","18647","1.8500000000000000e+001","2","168443","6.5699996948242188e+001","2","167613","21"
"1346264921","Juglans x bixby","Buart","7.8400001525878906e+001","2","312057","1.7925001144409180e+001","2","313071","1.3200000000000000e+002","2","313071","4"
"1347986187","Quercus austrina","Bastard White Oak","3.7799999237060547e+001","2","134113","4.6666665077209473e+000","2","134113","3.3000000000000000e+001","2","134113","1"
"1350271567","Magnolia grandiflora","Southern Magnolia","1.1100000000000000e+002","2","253858","1.8833333969116211e+001","2","253885","8.7900001525878906e+001","2","253885","48"
"1354011306","Taxodium distichum","Bald Cypress","1.4719999694824219e+002","2","252696","4.6299999237060547e+001","2","235970","8.1000000000000000e+001","2","313142","134"
"1354154791","Abies nordmanniana","Nordmann Fir","1.1669999694824219e+002","2","217764","1.1500000000000000e+001","2","134443","3.9000000000000000e+001","2","134443","10"
"1357520640","Alchorpea latifolia","Achiotillo","3.2599998474121094e+001","2","234122","2.4166667461395264e+000","2","234122","0.0000000000000000e+000","0",NULL,"1"
"1360007395","Populus balsamifera","Balsam Poplar","9.2000000000000000e+001","2","263302","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"136042647","Cephalanthus occidentalis","Common Buttonbush","1.3699999809265137e+001","2","272729","2.0000000000000000e+000","2","234761","0.0000000000000000e+000","0",NULL,"4"
"136849009","Crataegus chrysocarpa","Fireberry Hawthorn","0.0000000000000000e+000","0",NULL,"1.7500000000000000e+000","2","233575","1.7000000000000000e+001","2","233575","1"
"13694961","Ostrya virginiana var. virginiana","Hophornbeam","7.8900001525878906e+001","2","263479","4.7500000000000000e+000","2","263478","2.8000000000000000e+001","2","312133","24"
"1369732571","Stewartia malacodendron","Silky Camellia","2.2200000762939453e+001","2","228902","5.8333331346511841e-001","2","228902","0.0000000000000000e+000","0",NULL,"1"
"1375332808","Staphylea trifolia","American Bladdernut","2.8299999237060547e+001","2","220915","1.0199999809265137e+000","2","221143","0.0000000000000000e+000","0",NULL,"3"
"1376816159","Pseudolarix amabilis","Chinese Golden Larch","7.9199996948242187e+001","2","226007","6.9166665077209473e+000","2","226022","0.0000000000000000e+000","0",NULL,"2"
"1380299608","Quercus grisea","Gray Oak","5.7200000762939453e+001","2","320821","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1383053246","Pinus nigra","Austrian Pine","1.2340000152587891e+002","2","274982","1.0020000457763672e+001","2","226115","4.2500000000000000e+001","2","315042","11"
"1383477510","Pinus ponderosa var. washoensis","Washoe Pine","1.4500000000000000e+002","2","280380","1.5500000000000000e+001","2","280380","0.0000000000000000e+000","0",NULL,"1"
"138377134","Hibiscus rosa-sinensis","Shoeblackplant","3.1299999237060547e+001","2","213144","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1386100478","Asimina triloba","Pawpaw","6.7400001525878906e+001","2","49606","3.2500000000000000e+000","2","312083","4.2299999237060547e+001","2","217581","59"
"1391443403","Salix exigua","Narrowleaf Willow","3.7799999237060547e+001","2","126223","2.2999999523162842e+000","2","126223","0.0000000000000000e+000","0",NULL,"2"
"1391710644","Picea mariana","Black Spruce","1.0000000000000000e+002","2","240017","6.4166665077209473e+000","2","265932","0.0000000000000000e+000","0",NULL,"13"
"1395884630","Chamaecyparis thyoides","Atlantic White Cedar","9.9900001525878906e+001","2","2389","1.0500000000000000e+001","2","171570","3.0000000000000000e+001","2","133207","40"
"1397397460","Quercus coccinea var. coccinea","Scarlet Oak","1.4269999694824219e+002","2","297353","1.7583333969116211e+001","2","312041","1.0200000000000000e+002","2","313113","119"
"1400402252","Abies sachalinensis","Sakhalin Fir","8.5000000000000000e+001","2","281903","6.0000000000000000e+000","2","281903","0.0000000000000000e+000","0",NULL,"2"
"1400507258","Koelreuteria paniculata","Goldenrain Tree","2.4100000381469727e+001","2","226123","2.8399999141693115e+000","2","226123","2.0000000000000000e+001","2","315285","2"
"1403228271","Hydrangea paniculata","Paniculed Hydrangea","1.8000000000000000e+001","2","312065","2.0833332538604736e+000","2","312065","1.8000000000000000e+001","2","312065","1"
"1406771364","Carpinus caroliniana ssp. virginiana","American Hornbeam","7.2900001525878906e+001","2","166278","8.5833330154418945e+000","2","166278","5.5000000000000000e+001","2","166232","45"
"1408540096","Picea sitchensis","Sitka Spruce","2.7700000000000000e+002","2","239641","4.2000000000000000e+001","2","269584","8.8000000000000000e+001","2","269584","22"
"140986111","Prunus americana","American Plum","2.6700000762939453e+001","2","313176","4.5916666984558105e+000","2","313239","3.2500000000000000e+001","2","313239","4"
"1410109489","Pterocarya x rehderiana","Wingnut","5.8200000762939453e+001","2","164188","8.5000000000000000e+000","2","164188","0.0000000000000000e+000","0",NULL,"1"
"141072376","Picea engelmannii","Engelmann Spruce","1.5250000000000000e+002","2","242477","9.5500000000000000e+001","2","253267","3.3500000000000000e+001","2","253269","26"
"141269712","Larix gmelinii var. japonica","Dahurian Larch","3.6500000000000000e+001","2","226138","3.7799999713897705e+000","2","226138","0.0000000000000000e+000","0",NULL,"1"
"1417235284","Ilex opaca var. opaca","American Holly","8.3599998474121094e+001","2","230553","8.6999998092651367e+000","2","198009","4.2000000000000000e+001","2","291285","60"
"1421542341","Zanthoxylum simulans","Chinese Prickly-Ash","2.6000000000000000e+001","2","226125","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1423759164","Catalpa bignonioides","Southern Catalpa","8.6000000000000000e+001","2","229803","2.2583333969116211e+001","2","255920","8.5000000000000000e+001","2","229803","5"
"1424375441","Malus spp.","Apple","4.6799999237060547e+001","2","281879","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1427447527","Betula papyrifera var. cordifolia","Mountain Paper Birch","5.8500000000000000e+001","2","233066","1.0816666603088379e+001","2","242736","0.0000000000000000e+000","0",NULL,"2"
"1428851627","Pinus engelmannii","Apache Pine","1.0700000000000000e+002","2","320811","8.5500001907348633e+000","2","320811","0.0000000000000000e+000","0",NULL,"1"
"1431256952","Quercus ilicifolia","Bear Oak","4.7000000000000000e+001","2","226074","3.4166667461395264e+000","2","312143","3.0000000000000000e+001","2","312115","10"
"1431820680","Fraxinus excelsior","European Ash","1.4569999694824219e+002","2","283470","1.7250000000000000e+001","2","283469","0.0000000000000000e+000","0",NULL,"4"
"1432809210","Sassafras albidum","Sassafras","1.3069999694824219e+002","2","230396","1.6333333969116211e+001","2","252314","5.7099998474121094e+001","2","16020","213"
"144034486","Hovenia dulcis","Japanese Raisintree","9.2599998474121094e+001","2","281841","5.0399999618530273e+000","2","281841","0.0000000000000000e+000","0",NULL,"2"
"1444116609","Abies lasiocarpa var. arizonica","Corkbark Fir","1.2300000000000000e+002","2","137146","9.6083335876464844e+000","2","137146","0.0000000000000000e+000","0",NULL,"13"
"1445809168","Photinia villosa","Oriental Photinia","2.5799999237060547e+001","2","226120","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1447104392","Phellodendron amurense","Amur Corktree","8.3000000000000000e+001","2","281853","4.7800002098083496e+000","2","281853","0.0000000000000000e+000","0",NULL,"2"
