"Id","StateId","ScientificName","CommonName","MaxHeight","MaxHeightInputFormat","MaxHeightTreeId","MaxGirth","MaxGirthInputFormat","MaxGirthTreeId","MaxCrownSpread","MaxCrownSpreadInputFormat","MaxCrownSpreadTreeId","Number"
"1786770170","34","Quercus stellata","Post Oak","4.4299999237060547e+001","2","169025","7.7999997138977051e+000","2","169025","0.0000000000000000e+000","0",NULL,"5"
"1786920366","25","Crataegus pedicellata","Scarlet Hawthorn","2.0000000000000000e+001","2","39528","6.0000000000000000e+000","2","39528","2.7000000000000000e+001","2","39528","1"
"1787020788","62","Alnus rubra","Red Alder","5.3000000000000000e+001","2","75027","4.0583333969116211e+000","2","75027","0.0000000000000000e+000","0",NULL,"1"
"1788125774","36","Pinus lambertiana","Sugar Pine","9.5199996948242188e+001","2","134986","1.1333333015441895e+001","2","134986","7.7000000000000000e+001","2","134986","1"
"1788623602","33","Juniperus virginiana var. virginiana","Eastern Redcedar","7.6000000000000000e+001","2","168906","6.5833334922790527e+000","2","168935","0.0000000000000000e+000","0",NULL,"9"
"1791174531","207","Koelreuteria elegans","Flamegold","4.4700000762939453e+001","2","283221","6.7833333015441895e+000","2","283221","0.0000000000000000e+000","0",NULL,"1"
"1791722172","32","Acer rubrum var. rubrum","Red Maple","1.3530000305175781e+002","2","323145","1.2270000457763672e+001","2","240842","0.0000000000000000e+000","0",NULL,"51"
"1791895903","33","Quercus macrocarpa var. macrocarpa","Bur Oak","1.2240000152587891e+002","2","169518","2.0149999618530273e+001","2","169326","9.8400001525878906e+001","2","302713","84"
"179234510","3","Malus pumila","Paradise Apple","2.3299999237060547e+001","2","121538","5.7500000000000000e+000","2","121538","0.0000000000000000e+000","0",NULL,"1"
"1792489501","32","Cladrastis kentukea","Kentucky Yellowwood","8.2000000000000000e+001","2","192577","6.3899998664855957e+000","2","192577","0.0000000000000000e+000","0",NULL,"2"
"1797781070","36","Davidia involucrata","Dove Tree","5.3599998474121094e+001","2","134440","4.7000002861022949e+000","2","134440","5.4000000000000000e+001","2","134440","1"
"1798726718","3","Celtis laevigata var. reticulata","Netleaf Hackberry","3.8900001525878906e+001","2","23987","4.3333334922790527e+000","2","159300","0.0000000000000000e+000","0",NULL,"3"
"1799668978","27","Platanus occidentalis","American Sycamore","1.3750000000000000e+002","2","220679","1.3166666984558105e+001","2","220680","0.0000000000000000e+000","0",NULL,"2"
"1801402024","18","Kalmia latifolia","Mountain Laurel","1.7700000762939453e+001","2","280958","7.5000000000000000e-001","2","280958","0.0000000000000000e+000","0",NULL,"1"
"1801922737","43","Betula lenta","Sweet Birch","1.1530000305175781e+002","2","168539","4.2000002861022949e+000","2","168540","0.0000000000000000e+000","0",NULL,"2"
"1803084776","1","Symplocos tinctoria","Common Sweetleaf","4.6900001525878906e+001","2","253884","2.8333332538604736e+000","2","253884","0.0000000000000000e+000","0",NULL,"1"
"180416802","48","Salix exigua","Narrowleaf Willow","3.7799999237060547e+001","2","126223","2.2999999523162842e+000","2","126223","0.0000000000000000e+000","0",NULL,"2"
"1804502848","33","Prunus nigra","Canadian Plum","0.0000000000000000e+000","0",NULL,"7.4166665077209473e+000","2","302691","2.3000000000000000e+001","2","302691","1"
"1804859094","124","Cercis  siliquastrum","Judas-Tree","4.1500000000000000e+001","2","283185","4.0000000000000000e+000","2","283185","0.0000000000000000e+000","0",NULL,"1"
"180587664","47","Larix kaempferi","Japanese Larch","4.0200000762939453e+001","2","222954","1.4166666269302368e+000","2","222954","0.0000000000000000e+000","0",NULL,"1"
"1806485695","7","Platanus occidentalis","American Sycamore","1.3919999694824219e+002","2","232133","1.9333333969116211e+001","2","168615","1.3000000000000000e+002","2","140157","9"
"1806543540","31","Pinus longaeva","Great Basin Bristlecone Pine","7.5300003051757813e+001","2","243306","1.5083333015441895e+001","2","243305","0.0000000000000000e+000","0",NULL,"3"
"1806547887","11","Cercocarpus ledifolius","Curl-Leaf Mountain Mahogany","2.4100000381469727e+001","2","196077","3.1666667461395264e+000","2","78326","0.0000000000000000e+000","0",NULL,"9"
"1806645035","22","Pterocarya x rehderiana","Wingnut","5.8200000762939453e+001","2","164188","8.5000000000000000e+000","2","164188","0.0000000000000000e+000","0",NULL,"1"
"1809323267","38","Carpinus caroliniana","American Hornbeam","1.3200000000000000e+002","2","242649","4.6666665077209473e+000","2","237901","4.3000000000000000e+001","2","242649","12"
"1809936046","36","Picea pungens","Blue Spruce","1.1680000305175781e+002","2","147964","5.4000000953674316e+000","2","146272","0.0000000000000000e+000","0",NULL,"12"
"1811281502","47","Ginkgo biloba","Maidenhair Tree","9.6900001525878906e+001","2","274321","2.4583333969116211e+001","2","313195","1.0680000305175781e+002","2","313196","9"
"1811672576","1","Taxus spp.","Yew","5.5500000000000000e+001","2","253887","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1811943527","23","Carya tomentosa","Mockernut Hickory","1.3500000000000000e+002","2","251645","1.0000000000000000e+001","2","251394","0.0000000000000000e+000","0",NULL,"3"
"1813606738","40","Quercus palustris","Pin Oak","1.0359999847412109e+002","2","315473","1.9000000000000000e+001","2","229802","1.0500000000000000e+002","2","229802","3"
"1815807728","32","Prunus serotina var. serotina","Black Cherry","1.3219999694824219e+002","2","241010","1.2250000000000000e+001","2","220769","0.0000000000000000e+000","0",NULL,"44"
"1815918533","36","Zelkova serrata","Japanese Zelkova","9.2000000000000000e+001","2","131648","2.2199998855590820e+001","2","131648","0.0000000000000000e+000","0",NULL,"1"
"1815940327","40","Quercus velutina","Black Oak","1.4230000305175781e+002","2","323689","1.5699999809265137e+001","2","315849","0.0000000000000000e+000","0",NULL,"52"
"1816836659","36","Salix babylonica","Weeping Willow","7.1699996948242188e+001","2","255989","2.0583333969116211e+001","2","255989","0.0000000000000000e+000","0",NULL,"1"
"1816865442","11","Pinus monticola","Western White Pine","2.2530000305175781e+002","2","318047","1.3880000114440918e+001","2","296907","0.0000000000000000e+000","0",NULL,"6"
"1818674666","32","Populus deltoides ssp. deltoides","Eastern Cottonwood","1.4069999694824219e+002","2","221810","1.9600000381469727e+001","2","230435","7.5000000000000000e+001","2","221810","34"
"1818801678","17","Magnolia acuminata","Cucumber-Tree","1.2169999694824219e+002","2","250871","8.1666669845581055e+000","2","250871","0.0000000000000000e+000","0",NULL,"1"
"1819031787","43","Juniperus virginiana var. virginiana","Eastern Redcedar","8.2300003051757812e+001","2","224540","1.2000000000000000e+001","2","224539","0.0000000000000000e+000","0",NULL,"2"
"1819169907","46","Populus grandidentata","Bigtooth Aspen","6.6599998474121094e+001","2","233392","5.0833334922790527e+000","2","233392","3.0000000000000000e+001","2","233392","1"
"1819196743","160","Cedrus deodara","Deodar Cedar","6.5000000000000000e+001","2","283116","1.0083333015441895e+001","2","283116","0.0000000000000000e+000","0",NULL,"1"
"1820508402","25","Cladrastis kentukea","Kentucky Yellowwood","8.1500000000000000e+001","2","230502","7.3333334922790527e+000","2","227741","0.0000000000000000e+000","0",NULL,"3"
"1820609727","11","Populus balsamifera ssp. trichocarpa","Black Cottonwood","6.5800003051757812e+001","2","196059","6.3000001907348633e+000","2","196059","0.0000000000000000e+000","0",NULL,"1"
"1821412970","232","Tilia cordata","Littleleaf Linden","1.0500000000000000e+002","2","283467","1.9166666030883789e+001","2","283467","0.0000000000000000e+000","0",NULL,"1"
"1822463184","43","Fraxinus pennsylvanica","Green Ash","1.4260000610351562e+002","2","168515","1.1300000190734863e+001","2","168516","0.0000000000000000e+000","0",NULL,"5"
"1823396715","64","Cryptomeria japonica","Japanese Cedar","6.5099998474121094e+001","2","125464","4.7916665077209473e+000","2","125464","0.0000000000000000e+000","0",NULL,"2"
"1824310909","8","Pinus clausa","Sand Pine","6.6800003051757813e+001","2","159264","7.2000002861022949e+000","2","159263","0.0000000000000000e+000","0",NULL,"2"
"182504532","38","Pinus echinata","Shortleaf Pine","1.4119999694824219e+002","2","238116","9.3000001907348633e+000","2","39723","0.0000000000000000e+000","0",NULL,"52"
"1825267709","40","Betula nigra","River Birch","1.0059999847412109e+002","2","315500","5.5599999427795410e+000","2","323564","0.0000000000000000e+000","0",NULL,"4"
"1826027316","32","Alnus incana ssp. rugosa","Speckled Alder","2.8899999618530273e+001","2","257323","9.1666668653488159e-001","2","257323","0.0000000000000000e+000","0",NULL,"4"
"1826204179","9","Carya pallida","Sand Hickory","9.8099998474121094e+001","2","322919","4.3400001525878906e+000","2","322919","0.0000000000000000e+000","0",NULL,"2"
"1827389101","18","Morus alba","White Mulberry","4.6299999237060547e+001","2","280943","1.6000000238418579e+000","2","280943","0.0000000000000000e+000","0",NULL,"1"
"1828469193","18","Ulmus americana","American Elm","1.2590000152587891e+002","2","231442","9.3000001907348633e+000","2","128430","0.0000000000000000e+000","0",NULL,"4"
"1829851644","5","Alnus incana ssp. tenuifolia","Thinleaf Alder","2.1500000000000000e+001","2","126302","1.1250000000000000e+000","2","126302","0.0000000000000000e+000","0",NULL,"2"
"1830082083","19","Larix laricina","Tamarack","6.7199996948242187e+001","2","235319","2.8333332538604736e+000","2","235319","0.0000000000000000e+000","0",NULL,"1"
"1830192509","47","Carya tomentosa","Mockernut Hickory","9.9199996948242188e+001","2","186178","8.3499994277954102e+000","2","313125","4.5000000000000000e+001","2","313125","6"
"1832658054","3","Prosopis glandulosa var. torreyana","Western Honey Mesquite","2.7200000762939453e+001","2","40591","4.5833334922790527e+000","2","40585","5.8000000000000000e+001","2","40587","6"
"1832751590","22","Asimina triloba","Pawpaw","3.9000000000000000e+001","2","171788","1.0833333730697632e+000","2","171788","0.0000000000000000e+000","0",NULL,"1"
"1832882008","18","Aralia spinosa","Devil's Walkingstick","3.8700000762939453e+001","2","128099","1.5000000000000000e+000","2","128099","1.2000000000000000e+001","2","127137","3"
"1833426360","29","Pinus spp.","Pine","0.0000000000000000e+000","0",NULL,"5.6666665077209473e+000","2","170437","0.0000000000000000e+000","0",NULL,"1"
"1833962807","30","Juniperus deppeana","Alligator Juniper","0.0000000000000000e+000","0",NULL,"5.6666665077209473e+000","2","55074","0.0000000000000000e+000","0",NULL,"2"
"1834517645","32","Chionanthus virginicus","White Fringetree","1.5899999618530273e+001","2","281888","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1834834292","18","Carpinus caroliniana","American Hornbeam","5.6500000000000000e+001","2","45415","3.7999999523162842e+000","2","45414","0.0000000000000000e+000","0",NULL,"5"
"1835937914","57","Quercus velutina","Black Oak","6.8699996948242188e+001","2","232990","4.5000000000000000e+000","2","232990","0.0000000000000000e+000","0",NULL,"1"
"183626874","15","Quercus coccinea var. coccinea","Scarlet Oak","1.4269999694824219e+002","2","297353","1.1100000381469727e+001","2","297353","0.0000000000000000e+000","0",NULL,"8"
"183659047","7","Picea torano","Tiger-Tail Spruce","8.3199996948242187e+001","2","140160","8.5000000000000000e+000","2","140160","0.0000000000000000e+000","0",NULL,"1"
"1836810756","24","Juniperus scopulorum","Rocky Mountain Juniper","4.4799999237060547e+001","2","164204","4.0583333969116211e+000","2","164203","0.0000000000000000e+000","0",NULL,"2"
"1838623402","33","Betula lenta","Sweet Birch","1.0300000000000000e+002","2","162515","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"2"
"1839065462","36","Tilia petiolaris","Pendent Silver Linden","7.0000000000000000e+001","2","224402","1.7666666030883789e+001","2","224402","7.7000000000000000e+001","2","224402","1"
"1839723377","15","Populus grandidentata","Bigtooth Aspen","1.2190000152587891e+002","2","165560","7.9000000953674316e+000","2","165560","0.0000000000000000e+000","0",NULL,"2"
"1841446575","57","Ulmus thomasii","Rock Elm","9.2000000000000000e+001","2","240295","1.0666666984558105e+001","2","240295","0.0000000000000000e+000","0",NULL,"2"
"18416592","4","Populus spp.","Poplar","1.0050000000000000e+002","2","274977","1.1583333015441895e+001","2","274977","0.0000000000000000e+000","0",NULL,"1"
"1842236217","11","Pinus ponderosa var. ponderosa","Ponderosa Pine","1.8010000610351562e+002","2","318066","1.6649999618530273e+001","2","318068","4.8000000000000000e+001","2","78329","45"
"1843196933","117","Alnus acuminata","Mexican Alder","6.3700000762939453e+001","2","214115","3.5000000000000000e+000","2","214115","0.0000000000000000e+000","0",NULL,"1"
"1843219195","36","Crataegus spp.","Hawthorn","4.4400001525878906e+001","2","139135","6.5000000000000000e+000","2","139333","4.8500000000000000e+001","2","140034","24"
"1843805161","15","Diospyros virginiana","Common Persimmon","1.0559999847412109e+002","2","297817","5.7916665077209473e+000","2","76408","0.0000000000000000e+000","0",NULL,"5"
"184445573","32","Quercus alba","White Oak","1.3019999694824219e+002","2","202587","2.1416666030883789e+001","2","169243","1.4100000000000000e+002","2","263297","178"
"1844585390","32","Acer circinatum","Vine Maple","2.4500000000000000e+001","2","281863","1.2000000476837158e+000","2","281863","0.0000000000000000e+000","0",NULL,"1"
"1846013399","90","Pinus tecote","Aztec Pine","6.3200000762939453e+001","2","285515","4.7500000000000000e+000","2","285515","0.0000000000000000e+000","0",NULL,"1"
"184657041","32","Pinus strobiformis","Southwestern White Pine","1.0359999847412109e+002","2","226132","1.0140000343322754e+001","2","226132","0.0000000000000000e+000","0",NULL,"1"
"1849360502","5","Juniperus scopulorum","Rocky Mountain Juniper","3.5000000000000000e+001","2","280648","7.9166665077209473e+000","2","280648","1.6750000000000000e+001","2","280648","3"
"184990661","47","Carya ovata","Shagbark Hickory","1.4310000610351562e+002","2","323168","1.1416666984558105e+001","2","312100","8.5000000000000000e+001","2","312100","26"
"1852750150","5","Abies lasiocarpa","Subalpine Fir","1.3300000000000000e+002","2","280641","7.0000000000000000e+000","2","280641","0.0000000000000000e+000","0",NULL,"2"
"1852870088","38","Pinus virginiana","Virginia Pine","1.2459999847412109e+002","2","40420","7.1666665077209473e+000","2","252632","0.0000000000000000e+000","0",NULL,"20"
"1853239562","18","Carya glabra","Pignut Hickory","1.4580000305175781e+002","2","168135","9.6666669845581055e+000","2","232009","0.0000000000000000e+000","0",NULL,"24"
"1853316913","24","Abies grandis var. idahoensis","Grand Fir","1.4830000305175781e+002","2","318056","1.0500000000000000e+001","2","318056","0.0000000000000000e+000","0",NULL,"4"
"1853443126","32","Tilia cordata","Littleleaf Linden","9.5500000000000000e+001","2","260006","6.4166665077209473e+000","2","260006","0.0000000000000000e+000","0",NULL,"1"
"185369236","32","Ailanthus altissima","Tree Of Heaven","1.2180000305175781e+002","2","323105","7.2500000000000000e+000","2","323104","0.0000000000000000e+000","0",NULL,"9"
"1855422280","8","Carya glabra","Pignut Hickory","8.0300003051757813e+001","2","159259","7.2750000953674316e+000","2","159258","0.0000000000000000e+000","0",NULL,"2"
"1856398953","91","Cephalocereus columna-trajani","Torch Cactus","3.2799999237060547e+001","2","286958","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1856582492","9","Quercus alba","White Oak","1.4000000000000000e+002","2","249209","1.1333333015441895e+001","2","234923","0.0000000000000000e+000","0",NULL,"22"
"1857944950","29","Juglans nigra","Black Walnut","0.0000000000000000e+000","0",NULL,"9.9000005722045898e+000","2","170436","0.0000000000000000e+000","0",NULL,"1"
"1858746412","32","Ptelea trifoliata","Common Hoptree","2.6799999237060547e+001","2","226097","9.4999998807907104e-001","2","226097","0.0000000000000000e+000","0",NULL,"2"
"1860432403","15","Liquidambar styraciflua","Sweetgum","1.3619999694824219e+002","2","297822","9.5000000000000000e+000","2","297324","0.0000000000000000e+000","0",NULL,"10"
"1860908758","18","Salix nigra","Black Willow","7.6800003051757813e+001","2","280931","2.7999999523162842e+000","2","280931","0.0000000000000000e+000","0",NULL,"1"
"1863491191","43","Nyssa sylvatica","Blackgum","1.2159999847412109e+002","2","127936","1.0250000000000000e+001","2","127946","0.0000000000000000e+000","0",NULL,"7"
"1863715319","32","Pinus ponderosa","Ponderosa Pine","1.0140000152587891e+002","2","281829","6.0000000000000000e+000","2","281829","0.0000000000000000e+000","0",NULL,"4"
"1863792050","22","Taxodium distichum","Bald Cypress","1.2519999694824219e+002","2","283681","2.5700000762939453e+001","2","171801","0.0000000000000000e+000","0",NULL,"9"
"1863823727","32","Davidia involucrata","Dove Tree","2.4799999237060547e+001","2","226109","1.5000000000000000e+000","2","226109","0.0000000000000000e+000","0",NULL,"1"
"1863862034","2","Gleditsia aquatica","Water Locust","1.0259999847412109e+002","2","241850","1.9833333969116211e+001","2","233994","0.0000000000000000e+000","0",NULL,"5"
"1864289033","45","Abies amabilis","Pacific Silver Fir","1.9900000000000000e+002","2","296630","1.3300000190734863e+001","2","296617","0.0000000000000000e+000","0",NULL,"5"
"1865461085","38","Acer negundo var. negundo","Boxelder","7.1199996948242187e+001","2","236867","3.9166667461395264e+000","2","236867","0.0000000000000000e+000","0",NULL,"1"
"1865522548","32","Pinus banksiana","Jack Pine","9.2800003051757813e+001","2","210547","5.2600002288818359e+000","2","210544","2.4000000000000000e+001","2","210544","8"
"1866044766","15","Quercus falcata","Southern Red Oak","1.2319999694824219e+002","2","297832","7.8000001907348633e+000","2","297390","0.0000000000000000e+000","0",NULL,"6"
"186683802","32","Chamaecyparis pisifera","Sawara False Cypress","1.0650000000000000e+002","2","281843","9.1999998092651367e+000","2","281843","0.0000000000000000e+000","0",NULL,"3"
"1867299056","40","Populus deltoides","Eastern Cottonwood","1.5360000610351562e+002","2","228987","1.5250000000000000e+001","2","228978","0.0000000000000000e+000","0",NULL,"13"
"1868861405","32","Sequoia sempervirens","Redwood","3.5439999389648437e+002","2","269322","5.7491668701171875e+001","2","269322","0.0000000000000000e+000","0",NULL,"3"
"1869667034","47","Tilia spp.","Basswood","1.3650000000000000e+002","2","187566","1.0000000000000000e+001","2","187566","0.0000000000000000e+000","0",NULL,"1"
"186994000","15","Asimina triloba","Pawpaw","3.8000000000000000e+001","2","297835","1.1000000238418579e+000","2","297835","0.0000000000000000e+000","0",NULL,"2"
"1870384783","18","Ostrya virginiana var. virginiana","Hophornbeam","5.7200000762939453e+001","2","231018","2.1000001430511475e+000","2","231018","0.0000000000000000e+000","0",NULL,"2"
"1872681873","32","Pinus peuse","Macedonian White Pine","7.7800003051757812e+001","2","226035","5.6666665077209473e+000","2","226036","0.0000000000000000e+000","0",NULL,"2"
"1873348112","32","Acer mono","Painted Maple","6.3299999237060547e+001","2","226121","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"1874062055","47","Acer campestre","Hedge Maple","4.0099998474121094e+001","2","222951","1.9083333015441895e+000","2","222951","0.0000000000000000e+000","0",NULL,"1"
"1874392373","25","Crataegus spp.","Hawthorn","4.1700000762939453e+001","2","243554","4.5000000000000000e+000","2","243394","0.0000000000000000e+000","0",NULL,"10"
"1875341660","47","Fraxinus americana","White Ash","1.3780000305175781e+002","2","167011","1.7100000381469727e+001","2","312064","1.0350000000000000e+002","2","312064","29"
"1875518623","9","Cornus foemina","Stiff Dogwood","2.5799999237060547e+001","2","234762","1.0000000000000000e+000","2","234763","0.0000000000000000e+000","0",NULL,"2"
"1875810772","15","Cornus florida","Flowering Dogwood","3.3700000762939453e+001","2","297423","2.1499998569488525e+000","2","112329","0.0000000000000000e+000","0",NULL,"2"
"1875978639","32","Picea pungens","Blue Spruce","1.0159999847412109e+002","2","225850","9.6000003814697266e+000","2","225854","0.0000000000000000e+000","0",NULL,"7"
"1876822519","15","Juniperus virginiana","Eastern Redcedar","7.0800003051757813e+001","2","297328","4.1999998092651367e+000","2","297328","0.0000000000000000e+000","0",NULL,"1"
"1877256035","4","Abies magnifica","California Red Fir","2.2019999694824219e+002","2","318128","2.5333333969116211e+001","2","268388","0.0000000000000000e+000","0",NULL,"14"
"1877657940","9","Ulmus alata","Winged Elm","1.0900000000000000e+002","2","234447","4.7500000000000000e+000","2","234447","0.0000000000000000e+000","0",NULL,"1"
"1877742526","30","Populus × acuminata","Lanceleaf Cottonwood","8.0000000000000000e+001","2","163890","1.1000000000000000e+001","2","163890","0.0000000000000000e+000","0",NULL,"1"
"1877890944","5","Pinus strobiformis var. reflexa","Southwestern White Pine","1.2750000000000000e+002","2","280649","6.5000000000000000e+000","2","280649","0.0000000000000000e+000","0",NULL,"1"
"1878107113","18","Acer saccharum","Sugar Maple","8.8099998474121094e+001","2","232026","1.4500000000000000e+001","2","232026","0.0000000000000000e+000","0",NULL,"1"
"1878154451","57","Thuja occidentalis","Arborvitae","7.3000000000000000e+001","2","240294","1.2166666984558105e+001","2","240294","0.0000000000000000e+000","0",NULL,"5"
"1880112862","17","Quercus ilicifolia","Bear Oak","2.0000000000000000e+000","2","256009","1.7500000000000000e+000","2","256009","2.1000000000000000e+001","2","256009","1"
"1882845024","17","Sassafras albidum","Sassafras","7.7599998474121094e+001","2","250522","6.5833334922790527e+000","2","235722","0.0000000000000000e+000","0",NULL,"5"
"1882916840","122","Anacardium excelsum","Espave","1.6000000000000000e+002","2","213099","0.0000000000000000e+000","0",NULL,"0.0000000000000000e+000","0",NULL,"1"
"188311050","33","Styphnolobium japonicum","Japanese Pagoda Tree","3.7099998474121094e+001","2","272999","5.0833334922790527e+000","2","272999","0.0000000000000000e+000","0",NULL,"1"
"1883636079","18","Quercus palustris","Pin Oak","1.2509999847412109e+002","2","168128","1.1699999809265137e+001","2","45430","0.0000000000000000e+000","0",NULL,"5"
"1885502682","18","Quercus velutina","Black Oak","1.4339999389648438e+002","2","128413","1.4199999809265137e+001","2","128413","0.0000000000000000e+000","0",NULL,"20"
"1885836641","15","Carya laciniosa","Shellbark Hickory","1.3050000000000000e+002","2","322694","1.1000000000000000e+001","2","174565","0.0000000000000000e+000","0",NULL,"6"
"1885975575","50","Picea glauca","White Spruce","8.7300003051757813e+001","2","74991","6.0999999046325684e+000","2","74991","0.0000000000000000e+000","0",NULL,"5"
"1887471373","33","Quercus coccinea","Scarlet Oak","1.1990000152587891e+002","2","18723","1.1666666984558105e+001","2","18723","0.0000000000000000e+000","0",NULL,"7"
"1888759746","18","Betula nigra","River Birch","8.7300003051757813e+001","2","232012","7.5000000000000000e+000","2","232012","0.0000000000000000e+000","0",NULL,"4"
"1889508688","32","Abies recurvata var. ernestii","Min Fir","8.7400001525878906e+001","2","226016","5.4499998092651367e+000","2","226016","0.0000000000000000e+000","0",NULL,"2"
"188963435","43","Tsuga canadensis","Eastern Hemlock","5.3099998474121094e+001","2","168565","2.5000000000000000e+000","2","168565","0.0000000000000000e+000","0",NULL,"1"
"1889749492","40","Ulmus americana","American Elm","1.3760000610351562e+002","2","228432","1.3199999809265137e+001","2","321928","0.0000000000000000e+000","0",NULL,"38"
"188989942","119","Anacardium excelsum","Espave","1.2860000610351562e+002","2","213082","1.8716667175292969e+001","2","213082","0.0000000000000000e+000","0",NULL,"1"
"1890045070","43","Quercus phellos","Willow Oak","9.9900001525878906e+001","2","47494","2.0450000762939453e+001","2","198015","8.9000000000000000e+001","2","48273","6"
"1890225060","32","Carya illinoinensis","Pecan","8.8099998474121094e+001","2","226047","4.8899998664855957e+000","2","226047","0.0000000000000000e+000","0",NULL,"1"
"1890253389","12","Asimina triloba","Pawpaw","2.0000000000000000e+001","2","273882","4.6000000834465027e-001","2","273882","0.0000000000000000e+000","0",NULL,"1"
"1891672493","47","Quercus alba","White Oak","1.2700000000000000e+002","2","187573","2.5333333969116211e+001","2","312113","1.1680000305175781e+002","2","313092","57"
"189184102","21","Picea glauca","White Spruce","9.4000000000000000e+001","2","233306","4.5833334922790527e+000","2","233306","0.0000000000000000e+000","0",NULL,"1"
"1892335098","15","Cercis canadensis var. canadensis","Eastern Redbud","4.5400001525878906e+001","2","297838","2.7999999523162842e+000","2","297838","0.0000000000000000e+000","0",NULL,"2"
"1893724272","9","Prunus serotina","Black Cherry","1.3780000305175781e+002","2","234935","1.0250000000000000e+001","2","234933","0.0000000000000000e+000","0",NULL,"14"
"1894869054","64","Taxodium distichum","Bald Cypress","9.5099998474121094e+001","2","128228","1.0166666984558105e+001","2","76090","0.0000000000000000e+000","0",NULL,"2"
"1894880557","36","Ulmus rubra","Slippery Elm","1.3150000000000000e+002","2","168059","1.1199999809265137e+001","2","140057","0.0000000000000000e+000","0",NULL,"44"
"1895967049","40","Carpinus caroliniana","American Hornbeam","6.2099998474121094e+001","2","229499","2.3333332538604736e+000","2","229499","0.0000000000000000e+000","0",NULL,"1"
"1896501624","32","Eucommia ulmoides","Hardy Rubber Tree","5.1099998474121094e+001","2","226127","5.6700000762939453e+000","2","226126","0.0000000000000000e+000","0",NULL,"2"
"1897373353","32","Pinus densiflora","Japanese Globe Red Pine","4.8500000000000000e+001","2","226034","4.5000000000000000e+000","2","226034","0.0000000000000000e+000","0",NULL,"1"
"1897482283","9","Tilia spp.","Basswood","1.3130000305175781e+002","2","281419","6.6666665077209473e+000","2","281418","0.0000000000000000e+000","0",NULL,"2"
"1897485863","49","Populus tremuloides","Quaking Aspen","7.2500000000000000e+001","2","74983","4.5250000953674316e+000","2","74982","0.0000000000000000e+000","0",NULL,"4"
"189750366","32","Picea meyeri","Meyer Spruce","5.2299999237060547e+001","2","226139","4.0000000000000000e+000","2","226139","0.0000000000000000e+000","0",NULL,"1"
"1897725578","61","Populus tremuloides","Quaking Aspen","6.5000000000000000e+001","2","74998","4.7416667938232422e+000","2","74998","0.0000000000000000e+000","0",NULL,"4"
"1897814704","47","Chamaecyparis pisifera","Sawara False Cypress","9.0699996948242188e+001","2","224345","7.9166665077209473e+000","2","224346","5.0000000000000000e+001","2","224345","9"
"1897989618","38","Quercus virginiana","Live Oak","7.9500000000000000e+001","2","39750","3.2900001525878906e+001","2","39759","1.6380000305175781e+002","2","39760","13"
"1898334962","17","Ilex opaca var. opaca","American Holly","6.0000000000000000e+001","2","235779","4.0000000000000000e+000","2","235765","0.0000000000000000e+000","0",NULL,"17"
"1899121086","47","Ailanthus altissima","Tree Of Heaven","1.0700000000000000e+002","2","313136","1.6833333969116211e+001","2","313229","6.8199996948242188e+001","2","313229","10"
"1899524333","32","Carya ovata","Shagbark Hickory","1.4200000000000000e+002","2","323124","1.3583333015441895e+001","2","257950","6.4000000000000000e+001","2","257950","69"
"1902182251","40","Aralia spinosa","Devil's Walkingstick","5.3400001525878906e+001","2","229931","2.5000000000000000e+000","2","229931","0.0000000000000000e+000","0",NULL,"2"
"1902310614","30","Elaeagnus angustifolia","Russian Olive","3.2599998474121094e+001","2","163896","3.1333332061767578e+000","2","163896","0.0000000000000000e+000","0",NULL,"2"
"1902487573","43","Liriodendron tulipifera","Tuliptree","1.7580000305175781e+002","2","314380","2.2750000000000000e+001","2","204039","0.0000000000000000e+000","0",NULL,"60"
"1905298736","124","Pinus pinea","Italian Stone Pine","6.0000000000000000e+001","2","283184","1.4033332824707031e+001","2","283184","0.0000000000000000e+000","0",NULL,"1"
"1905515825","25","Robinia pseudoacacia","Black Locust","1.7180000305175781e+002","2","229092","8.4166669845581055e+000","2","227733","0.0000000000000000e+000","0",NULL,"27"
"190604062","32","Picea glauca","White Spruce","1.2759999847412109e+002","2","211375","7.3200001716613770e+000","2","211375","0.0000000000000000e+000","0",NULL,"7"
"1907150125","9","Carya aquatica","Water Hickory","1.2810000610351562e+002","2","234715","1.1000000000000000e+001","2","234713","0.0000000000000000e+000","0",NULL,"3"
"1907286955","9","Fraxinus americana","White Ash","1.3830000305175781e+002","2","249204","1.2000000000000000e+001","2","234409","0.0000000000000000e+000","0",NULL,"8"
"1907327824","1","Tilia americana var. heterophylla","American Basswood","1.2190000152587891e+002","2","233841","9.5833330154418945e+000","2","233842","0.0000000000000000e+000","0",NULL,"3"
"190759689","9","Carya x brownii","Hybrid Hickory","1.0290000152587891e+002","2","243221","1.7500000000000000e+001","2","243221","1.0100000000000000e+002","2","243221","1"
